hotelname,postalcode,latitude,longitude,review_pos,review_neg,review_text,review-score,overall_score,cleanliness,comfort,location,facilities,staff,value_for_money,Free_Wifi
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Executive lounge,"The card you had to use in the lifts to access different floors did not always work, it was annoying.When checking in early, more details about how to access level 5 where the complimentary lounge is located and where the lifts are to access it  would be helpful.","Executive lounge The card you had to use in the lifts to access different floors did not always work, it was annoying.When checking in early, more details about how to access level 5 where the complimentary lounge is located and where the lifts are to access it  would be helpful.",5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Great location and good facilities,Nothing,Great location and good facilities Nothing,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,"Doorman and Susan from front office are the two best faces at the front of the hotel.  Susan has demonstrated a professionalism what a 5 stars hotel guest deserved!  She is sympathetic, efficient and very profesional.  She is good to all her guests ! She did beyond what an FO has to do .. I hope the hotel will cherish this invaluable emplyee and further her career  to the next higher level .. The city view is great from the high floor. The buffet looked good. The area outside the hotel is very nice for walking around.  Pizzas at the italian restaurant, Grassini, was very good and tasty, thin and crispy base. But pasta was a bit disappointed, room guests get 30% off which is great for value.","Cleanliness. So dusty everywhere in the bedroom, bathroom is full of black mold!! And at the main entrance, glass roof top and windows are lack of cleaning and so dirty that sunlight cannot  pass through fully.  Yellow stained glassdoor at the entrance makes the lobby so dark .. no one cares about all the little details in small things what a 5 star hotel, they claimed to be, should be .. only 3 stars or less delivery in my opinion .. on the first night, I couldn’t sleep because my room is full of black mold which it was hidden by wallpaper which is badly done. And a light without a switch was brightly shined on my face. I didn’t take a shower despite a long journey,  because the bathroom was so dirty !!! Black mold between tiles, glass panel silicone sealing, the glass door hinches and along the wall skirting .. it is a room full of health hazzrads ! Even on the air con vent ! I had a room changed the next day, the room was better than the first one but it was still so poorly maintained .. this upset me so much!  Then the wedding banquet room.. it was so dirty on the floor, and so messy .. I am so sorry for what the wedding couples have  to pay .. understood that  casual labours are hard to find, but they all should be better trained in banquet serving, becauee its someone’s wedding !! Its big deal !! Perhaps should remove that stand at your front desk, the award for 5 stars hotel !! Or, May be I was in bad luck!!","Doorman and Susan from front office are the two best faces at the front of the hotel.  Susan has demonstrated a professionalism what a 5 stars hotel guest deserved!  She is sympathetic, efficient and very profesional.  She is good to all her guests ! She did beyond what an FO has to do .. I hope the hotel will cherish this invaluable emplyee and further her career  to the next higher level .. The city view is great from the high floor. The buffet looked good. The area outside the hotel is very nice for walking around.  Pizzas at the italian restaurant, Grassini, was very good and tasty, thin and crispy base. But pasta was a bit disappointed, room guests get 30% off which is great for value. Cleanliness. So dusty everywhere in the bedroom, bathroom is full of black mold!! And at the main entrance, glass roof top and windows are lack of cleaning and so dirty that sunlight cannot  pass through fully.  Yellow stained glassdoor at the entrance makes the lobby so dark .. no one cares about all the little details in small things what a 5 star hotel, they claimed to be, should be .. only 3 stars or less delivery in my opinion .. on the first night, I couldn’t sleep because my room is full of black mold which it was hidden by wallpaper which is badly done. And a light without a switch was brightly shined on my face. I didn’t take a shower despite a long journey,  because the bathroom was so dirty !!! Black mold between tiles, glass panel silicone sealing, the glass door hinches and along the wall skirting .. it is a room full of health hazzrads ! Even on the air con vent ! I had a room changed the next day, the room was better than the first one but it was still so poorly maintained .. this upset me so much!  Then the wedding banquet room.. it was so dirty on the floor, and so messy .. I am so sorry for what the wedding couples have  to pay .. understood that  casual labours are hard to find, but they all should be better trained in banquet serving, becauee its someone’s wedding !! Its big deal !! Perhaps should remove that stand at your front desk, the award for 5 stars hotel !! Or, May be I was in bad luck!!",4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,Cozy environment. Excellent cleanliness,,Cozy environment. Excellent cleanliness ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,3,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,4,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,2,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,1,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
Grand Copthorne Waterfront,169663,1.29041745,103.83501445,,, ,5,['7.3'],7.8,7.8,8.1,7.5,8.0,7.2,8.0
